"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Blue_Classroom_Incorrect","10:00","1"
"DST_Blue_Classroom_Incorrect","10:01,","1"
"Benton_Blue_Classroom_start","10:34","23"
"Benton_Blue_Classroom_Incorrect","10:44","1"
"DST_One_Window_start","13:23","59"
"DST_One_Window_Incorrect","13:48","1"
"DST_One_Window_Incorrect","14:00","1"
"DST_One_Window_Incorrect","14:03","1"
"DST_One_Window_Incorrect","14:22","1"
"Benton_One_Window_start","14:29","24"
"DST_With_Teacher_start","17:37","70"
"DST_With_Teacher_Incorrect","18:12,18:19","1"
"DST_With_Teacher_Incorrect","18:20","1"
"DST_With_Teacher_Incorrect","18:40","1"
"DST_With_Teacher_Incorrect","18:44","1"
"Benton_With_Teacher_start","18:53","35"
"Benton_With_Teacher_Incorrect","18:59","1"
"Benton_With_Teacher_Incorrect","19:20","1"
"DST_Two_Windows_start","23:49","56"
"DST_Two_Windows_Incorrect","24:21","1"
"DST_Two_Windows_Incorrect","24:22","1"
"DST_Two_Windows_Incorrect","24:26","1"
"DST_Two_Windows_Incorrect","24:41","1"
"DST_Two_Windows_Incorrect","24:44","1"
"Benton_Two_Windows_start","24:53","25"
"DST_Red_Classroom_start","25:45","59"
"DST_Red_Classroom_Incorrect","26:20","1"
"DST_Red_Classroom_Incorrect","26:32","1"
"DST_Red_Classroom_Incorrect","26:36","1"
"DST_Red_Classroom_Incorrect","26:42","1"
"DST_Red_Classroom_Incorrect","26:42","1"
"Benton_Red_Classroom_start","26:50","25"
"Stroop_Two_Windows_start","28:40","28"
"PST_Two_Windows_start","29:17","15"
"VMT_Two_Windows_start","29:39","27"
"Stroop_With_Teacher_start","32:21","26"
"Stroop_With_Teacher_Incorrect","32:33","1"
"PST_With_Teacher_start","32:57","15"
"VMT_With_Teacher_start","33:21","26"
"Stroop_Blue_Classroom_start","34:10","27"
"PST_Blue_Classroom_start","34:47","15"
"PST_Blue_Classroom_Incorrect","34:53","1"
"VMT_Blue_Classroom_start","35:09","28"
"Stroop_Red_Classroom_start","36:00","27"
"Stroop_Red_Classroom_Incorrect","36:06","1"
"Stroop_Red_Classroom_Incorrect","36:18","1"
"PST_Red_Classroom_start","36:37","15"
"PST_Red_Classroom_Incorrect","36:52","1"
"VMT_Red_Classroom_start","36:58","56"
"VMT_Red_Classroom_Incorrect","37:20","1"
"VMT_Red_Classroom_Incorrect","37:24","1"
"VMT_Red_Classroom_Incorrect","37:28","1"
"VMT_Red_Classroom_Incorrect","37:36","1"
"VMT_Red_Classroom_Incorrect","37:37","1"
"VMT_Red_Classroom_Incorrect","37:38","1"
"VMT_Red_Classroom_Incorrect","37:41","1"
"VMT_Red_Classroom_Incorrect","37:44","1"
"VMT_Red_Classroom_Incorrect","37:48","1"
"VMT_Red_Classroom_Incorrect","37:49","1"
"VMT_Red_Classroom_Incorrect","37:51","1"
"Stroop_One_Window_start","43:35","28"
"PST_One_Window_start","44:12","15"
"VMT_One_Window_start","44:34","25"
"DST_Blue_Classroom_start","9:19","66"
"DST_Blue_Classroom_Incorrect","9:58","1"
"Benton_One_Window_Incorrect","N/A","1"
"Stroop_One_Window_Incorrect","N/A","1"
"PST_One_Window_Incorrect","N/A","1"
"VMT_One_Window_Incorrect","N/A","1"
"Benton_Two_Windows_Incorrect","N/A","1"
"Stroop_Two_Windows_Incorrect","N/A","1"
"PST_Two_Windows_Incorrect","N/A","1"
"VMT_Two_Windows_Incorrect","N/A","1"
"Stroop_Blue_Classroom_Incorrect","N/A","1"
"VMT_Blue_Classroom_Incorrect","N/A","1"
"Benton_Red_Classroom_Incorrect","N/A","1"
"PST_With_Teacher_Incorrect","N/A","1"
"VMT_With_Teacher_Incorrect","N/A","1"
"10:15, 10:17, 10:19, 10:22,_Blue_Classroom_Incorrect",NA,"1"
"10:25_Blue_Classroom_Incorrect",NA,"1"
