"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Two_Windows_start","12:57","59"
"DST_Two_Windows_Incorrect","13:28","1"
"DST_Two_Windows_Incorrect","13:32","1"
"DST_Two_Windows_Incorrect","13:33","1"
"DST_Two_Windows_Incorrect","13:35","1"
"DST_Two_Windows_Incorrect","13:39","1"
"DST_Two_Windows_Incorrect","13:55","1"
"Benton_Two_Windows_start","14:03","24"
"DST_With_Teacher_start","14:47","62"
"DST_With_Teacher_Incorrect","15:20","1"
"DST_With_Teacher_Incorrect","15:25","1"
"DST_With_Teacher_Incorrect","15:30","1"
"DST_With_Teacher_Incorrect","15:46","1"
"DST_With_Teacher_Incorrect","15:47 ","1"
"Benton_With_Teacher_start","15:56","27"
"Benton_With_Teacher_Incorrect","16:09","1"
"DST_Red_Classroom_start","16:41","63"
"DST_Red_Classroom_Incorrect","17:02","1"
"DST_Red_Classroom_Incorrect","17:03","1"
"DST_Red_Classroom_Incorrect","17:22","1"
"DST_Red_Classroom_Incorrect","17:40 ","1"
"Benton_Red_Classroom_start","17:50","24"
"Benton_Red_Classroom_Incorrect","18:13","1"
"DST_One_Window_start","18:34","62"
"DST_One_Window_Incorrect","19:13","1"
"DST_One_Window_Incorrect","19:14","1"
"DST_One_Window_Incorrect","19:15","1"
"DST_One_Window_Incorrect","19:30","1"
"DST_One_Window_Incorrect","19:30","1"
"DST_One_Window_Incorrect","19:34","1"
"DST_One_Window_Incorrect","19:35","1"
"Benton_One_Window_start","19:43","22"
"DST_Blue_Classroom_start","22:00","57"
"DST_Blue_Classroom_Incorrect","22:37","1"
"DST_Blue_Classroom_Incorrect","22:53","1"
"DST_Blue_Classroom_Incorrect","22:54","1"
"DST_Blue_Classroom_Incorrect","22:55 ","1"
"Benton_Blue_Classroom_start","23:04","25"
"Benton_Blue_Classroom_Incorrect","23:29","1"
"Stroop_With_Teacher_start","26:32","26"
"PST_With_Teacher_start","27:09","15"
"VMT_With_Teacher_start","27:32","32"
"VMT_With_Teacher_Incorrect","27:40","1"
"Stroop_Two_Windows_start","30:02","26"
"PST_Two_Windows_start","30:40","15"
"VMT_Two_Windows_start","31:04","29"
"VMT_Two_Windows_Incorrect","31:24","1"
"VMT_Two_Windows_Incorrect","31:32","1"
"Stroop_Blue_Classroom_start","31:47","26"
"Stroop_Blue_Classroom_Incorrect","32:08","1"
"Stroop_Blue_Classroom_Incorrect","32:09","1"
"PST_Blue_Classroom_start","32:23","15"
"VMT_Blue_Classroom_start","32:48","32"
"VMT_Blue_Classroom_Incorrect","33:06","1"
"VMT_Blue_Classroom_Incorrect","33:08","1"
"Stroop_One_Window_start","33:34","26"
"PST_One_Window_start","34:11","15"
"VMT_One_Window_start","34:35","29"
"VMT_One_Window_Incorrect","34:40","1"
"Stroop_Red_Classroom_start","39:21","26"
"Stroop_Red_Classroom_Incorrect","39:32","1"
"PST_Red_Classroom_start","40:00","15"
"PST_Red_Classroom_Incorrect","40:14","1"
"VMT_Red_Classroom_start","40:23","34"
"VMT_Red_Classroom_Incorrect","40:38","1"
"VMT_Red_Classroom_Incorrect","40:40","1"
"VMT_Red_Classroom_Incorrect","40:50","1"
"VMT_Red_Classroom_Incorrect","40:51","1"
"VMT_Red_Classroom_Incorrect","40:54","1"
"VMT_Red_Classroom_Incorrect","40:55","1"
"VMT_Red_Classroom_Incorrect","40:55","1"
"Benton:_One_Window_Incorrect",NA,"1"
"Stroop:_One_Window_Incorrect",NA,"1"
"PST:_One_Window_Incorrect",NA,"1"
"Benton:_Two_Windows_Incorrect",NA,"1"
"Stroop:_Two_Windows_Incorrect",NA,"1"
"PST:_Two_Windows_Incorrect",NA,"1"
"PST:_Blue_Classroom_Incorrect",NA,"1"
"Stroop:_With_Teacher_Incorrect",NA,"1"
"PST:_With_Teacher_Incorrect",NA,"1"
