"tag","timeStamp","duration"
"DST_Two_Windows_Incorrect","0:12:00","1"
"DST_Two_Windows_Incorrect","0:12:02","1"
"DST_Two_Windows_Incorrect","0:12:20","1"
"DST_Two_Windows_Incorrect","0:12:22","1"
"DST_Two_Windows_Incorrect","0:12:22","1"
"DST_Two_Windows_Incorrect","0:12:23","1"
"DST_Two_Windows_Incorrect","0:12:24","1"
"DST_Two_Windows_Incorrect","0:12:38","1"
"DST_Two_Windows_Incorrect","0:12:39","1"
"DST_Two_Windows_Incorrect","0:12:42","1"
"DST_Blue_Classroom_Incorrect","0:14:41","1"
"DST_Blue_Classroom_Incorrect","0:14:42","1"
"DST_Blue_Classroom_Incorrect","0:14:43","1"
"DST_Blue_Classroom_Incorrect","0:14:45","1"
"DST_Red_Classroom_Incorrect","0:16:07","1"
"DST_Red_Classroom_Incorrect","0:16:12","1"
"DST_Red_Classroom_Incorrect","0:16:25","1"
"DST_Red_Classroom_Incorrect","0:16:27","1"
"DST_Red_Classroom_Incorrect","0:16:29","1"
"DST_Red_Classroom_Incorrect","0:16:30","1"
"DST_Red_Classroom_Incorrect","0:16:30","1"
"DST_Red_Classroom_Incorrect","0:16:45","1"
"DST_Red_Classroom_Incorrect","0:16:49","1"
"DST_Red_Classroom_Incorrect","0:16:50","1"
"DST_Red_Classroom_Incorrect","0:16:51","1"
"DST_Red_Classroom_Incorrect","0:16:52","1"
"DST_Red_Classroom_Incorrect","0:16:52","1"
"DST_With_Teacher_Incorrect","0:18:12","1"
"DST_With_Teacher_Incorrect","0:18:14","1"
"DST_With_Teacher_Incorrect","0:18:31","1"
"DST_With_Teacher_Incorrect","0:18:33","1"
"DST_With_Teacher_Incorrect","0:18:35","1"
"DST_With_Teacher_Incorrect","0:18:36","1"
"DST_With_Teacher_Incorrect","0:18:52","1"
"DST_With_Teacher_Incorrect","0:18:54","1"
"DST_With_Teacher_Incorrect","0:18:56","1"
"VMT_One_Window_Incorrect","0:31:00","1"
"NA","00:00","0"
"DST_One_Window_Incorrect","10:03","1"
"DST_One_Window_Incorrect","10:17,10:23","1"
"DST_One_Window_Incorrect","10:23 ","1"
"Benton_One_Window_start","10:55","20 "
"DST_Two_Windows_start","11:42","65"
"DST_Blue_Classroom_start","13:43","64"
"Benton_Blue_Classroom_start","14:54","22 "
"DST_Red_Classroom_start","15:45","68"
"Benton_Red_Classroom_start","17:01","22"
"DST_With_Teacher_start","17:47","70"
"Benton_With_Teacher_start","19:04","19 "
"Stroop_One_Window_start","29:56","27 "
"Stroop_One_Window_Incorrect","30:17","1"
"PST_One_Window_start","30:34","15 "
"VMT_One_Window_start","30:56","29"
"VMT_One_Window_Incorrect","31:25","1"
"Stroop_Blue_Classroom_start","31:38","26 "
"Stroop_Blue_Classroom_Incorrect","32:03","1"
"PST_Blue_Classroom_start","32:15","16 "
"PST_Blue_Classroom_Incorrect","32:19","1"
"PST_Blue_Classroom_Incorrect","32:25","1"
"VMT_Blue_Classroom_start","32:40","28"
"VMT_Blue_Classroom_Incorrect","33:07","1"
"VMT_Blue_Classroom_Incorrect","33:07","1"
"Stroop_Red_Classroom_start","33:27","27"
"PST_Red_Classroom_start","34:04","16 "
"PST_Red_Classroom_Incorrect","34:14","1"
"VMT_Red_Classroom_start","34:26","24"
"Stroop_With_Teacher_start","35:07","26 "
"Stroop_With_Teacher_Incorrect","35:32","1"
"PST_With_Teacher_start","35:46","16 "
"VMT_With_Teacher_start","36:09","25"
"VMT_With_Teacher_Incorrect","36:30","1"
"VMT_With_Teacher_Incorrect","36:31","1"
"Stroop_Two_Windows_start","36:48","26 "
"PST_Two_Windows_start","37:26","16 "
"VMT_Two_Windows_start","37:49","25"
"VMT_Two_Windows_Incorrect","38:08","1"
"VMT_Two_Windows_Incorrect","38:12","1"
"DST_One_Window_start","9:37","71"
"Benton_One_Window_Incorrect",NA,"1"
"PST:_One_Window_Incorrect",NA,"1"
"Benton:12:55_Two_Windows_start",NA,"21 "
"Benton:_Two_Windows_Incorrect",NA,"1"
"Stroop:_Two_Windows_Incorrect",NA,"1"
"PST:_Two_Windows_Incorrect",NA,"1"
"Benton:_Blue_Classroom_Incorrect",NA,"1"
"Benton:_Red_Classroom_Incorrect",NA,"1"
"Stroop:_Red_Classroom_Incorrect",NA,"1"
"VMT:_Red_Classroom_Incorrect",NA,"1"
"Benton:_With_Teacher_Incorrect",NA,"1"
"PST:_With_Teacher_Incorrect",NA,"1"
