"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Blue_Incorrect","00:10:00","1"
"DST_Blue_Incorrect","00:10:01,","1"
"BT_Blue_Start","00:10:34","23"
"BT_Blue_Incorrect","00:10:44","1"
"DST_One_Start","00:13:23","59"
"DST_One_Incorrect","00:13:48","1"
"DST_One_Incorrect","00:14:00","1"
"DST_One_Incorrect","00:14:03","1"
"DST_One_Incorrect","00:14:22","1"
"BT_One_Start","00:14:29","24"
"DST_Teach_Start","00:17:37","70"
"DST_Teach_Incorrect","00:18:12,18:19","1"
"DST_Teach_Incorrect","00:18:20","1"
"DST_Teach_Incorrect","00:18:40","1"
"DST_Teach_Incorrect","00:18:44","1"
"BT_Teach_Start","00:18:53","35"
"BT_Teach_Incorrect","00:18:59","1"
"BT_Teach_Incorrect","00:19:20","1"
"DST_Two_Start","00:23:49","56"
"DST_Two_Incorrect","00:24:21","1"
"DST_Two_Incorrect","00:24:22","1"
"DST_Two_Incorrect","00:24:26","1"
"DST_Two_Incorrect","00:24:41","1"
"DST_Two_Incorrect","00:24:44","1"
"BT_Two_Start","00:24:53","25"
"DST_Red_Start","00:25:45","59"
"DST_Red_Incorrect","00:26:20","1"
"DST_Red_Incorrect","00:26:32","1"
"DST_Red_Incorrect","00:26:36","1"
"DST_Red_Incorrect","00:26:42","1"
"DST_Red_Incorrect","00:26:42","1"
"BT_Red_Start","00:26:50","25"
"ST_Two_Start","00:28:40","28"
"PST_Two_Start","00:29:17","15"
"VMT_Two_Start","00:29:39","27"
"ST_Teach_Start","00:32:21","26"
"ST_Teach_Incorrect","00:32:33","1"
"PST_Teach_Start","00:32:57","15"
"VMT_Teach_Start","00:33:21","26"
"ST_Blue_Start","00:34:10","27"
"PST_Blue_Start","00:34:47","15"
"PST_Blue_Incorrect","00:34:53","1"
"VMT_Blue_Start","00:35:09","28"
"ST_Red_Start","00:36:00","27"
"ST_Red_Incorrect","00:36:06","1"
"ST_Red_Incorrect","00:36:18","1"
"PST_Red_Start","00:36:37","15"
"PST_Red_Incorrect","00:36:52","1"
"VMT_Red_Start","00:36:58","56"
"VMT_Red_Incorrect","00:37:20","1"
"VMT_Red_Incorrect","00:37:24","1"
"VMT_Red_Incorrect","00:37:28","1"
"VMT_Red_Incorrect","00:37:36","1"
"VMT_Red_Incorrect","00:37:37","1"
"VMT_Red_Incorrect","00:37:38","1"
"VMT_Red_Incorrect","00:37:41","1"
"VMT_Red_Incorrect","00:37:44","1"
"VMT_Red_Incorrect","00:37:48","1"
"VMT_Red_Incorrect","00:37:49","1"
"VMT_Red_Incorrect","00:37:51","1"
"ST_One_Start","00:43:35","28"
"PST_One_Start","00:44:12","15"
"VMT_One_Start","00:44:34","25"
"DST_Blue_Start","00:9:19","66"
"DST_Blue_Incorrect","00:9:58","1"
"BT_One_Incorrect","00:N/A","1"
"ST_One_Incorrect","00:N/A","1"
"PST_One_Incorrect","00:N/A","1"
"VMT_One_Incorrect","00:N/A","1"
"BT_Two_Incorrect","00:N/A","1"
"ST_Two_Incorrect","00:N/A","1"
"PST_Two_Incorrect","00:N/A","1"
"VMT_Two_Incorrect","00:N/A","1"
"ST_Blue_Incorrect","00:N/A","1"
"VMT_Blue_Incorrect","00:N/A","1"
"BT_Red_Incorrect","00:N/A","1"
"PST_Teach_Incorrect","00:N/A","1"
"VMT_Teach_Incorrect","00:N/A","1"
"10:15, 10:17, 10:19, 10:22,_Blue_Incorrect","00:NA","1"
"10:25_Blue_Incorrect","00:NA","1"
