"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Two_Windows_Incorrect","00:10:14","1"
"DST_Two_Windows_Incorrect","00:10:17","1"
"DST_Two_Windows_Incorrect","00:10:19","1"
"DST_Two_Windows_Incorrect","00:10:33","1"
"DST_Two_Windows_Incorrect","00:10:38","1"
"DST_Two_Windows_Incorrect","00:10:40","1"
"Benton_Two_Windows_Start","00:10:51","21"
"Benton_Two_Windows_Incorrect","00:10:55","1"
"DST_Red_Classroom_Start","00:16:45","76"
"DST_Red_Classroom_Incorrect","00:17:09","1"
"DST_Red_Classroom_Incorrect","00:17:11","1"
"DST_Red_Classroom_Incorrect","00:17:25","1"
"DST_Red_Classroom_Incorrect","00:17:30","1"
"DST_Red_Classroom_Incorrect","00:17:32","1"
"DST_Red_Classroom_Incorrect","00:17:33","1"
"DST_Red_Classroom_Incorrect","00:17:54","1"
"DST_Red_Classroom_Incorrect","00:17:55","1"
"DST_Red_Classroom_Incorrect","00:17:57 ","1"
"Benton_Red_Classroom_Start","00:18:06","36"
"Benton_Red_Classroom_Incorrect","00:18:19","1"
"Benton_Red_Classroom_Incorrect","00:18:42","1"
"DST_With_Teacher_Start","00:19:30","70"
"DST_With_Teacher_Incorrect","00:20:08","1"
"DST_With_Teacher_Incorrect","00:20:11","1"
"DST_With_Teacher_Incorrect","00:20:18","1"
"DST_With_Teacher_Incorrect","00:20:33","1"
"DST_With_Teacher_Incorrect","00:20:35","1"
"DST_With_Teacher_Incorrect","00:20:36","1"
"DST_With_Teacher_Incorrect","00:20:37 ","1"
"Benton_With_Teacher_Start","00:21:02","26"
"DST_One_Window_Start","00:26:53","65"
"DST_One_Window_Incorrect","00:27:51","1"
"DST_One_Window_Incorrect","00:27:53","1"
"DST_One_Window_Incorrect","00:27:55","1"
"DST_One_Window_Incorrect","00:27:56","1"
"DST_One_Window_Incorrect","00:27:57 ","1"
"Benton_One_Window_Start","00:28:05","36"
"Benton_One_Window_Incorrect","00:28:41","1"
"DST_Blue_Classroom_Start","00:29:11","65"
"DST_Blue_Classroom_Incorrect","00:29:18","1"
"DST_Blue_Classroom_Incorrect","00:29:19","1"
"DST_Blue_Classroom_Incorrect","00:29:30","1"
"DST_Blue_Classroom_Incorrect","00:29:32","1"
"DST_Blue_Classroom_Incorrect","00:29:33","1"
"DST_Blue_Classroom_Incorrect","00:29:34","1"
"DST_Blue_Classroom_Incorrect","00:29:47","1"
"DST_Blue_Classroom_Incorrect","00:29:50","1"
"DST_Blue_Classroom_Incorrect","00:29:52","1"
"DST_Blue_Classroom_Incorrect","00:29:55","1"
"DST_Blue_Classroom_Incorrect","00:29:56","1"
"DST_Blue_Classroom_Incorrect","00:30:07","1"
"DST_Blue_Classroom_Incorrect","00:30:09","1"
"DST_Blue_Classroom_Incorrect","00:30:10","1"
"DST_Blue_Classroom_Incorrect","00:30:12 ","1"
"Benton_Blue_Classroom_Start","00:30:24","27"
"Benton_Blue_Classroom_Incorrect","00:30:36","1"
"Benton_Blue_Classroom_Incorrect","00:30:42","1"
"Benton_Blue_Classroom_Incorrect","00:30:51","1"
"Stroop_Blue_Classroom_Start","00:35:05","26"
"Stroop_Blue_Classroom_Incorrect","00:35:10 ","1"
"PST_Blue_Classroom_Start","00:35:42","15"
"VMT_Blue_Classroom_Start","00:36:09","57"
"VMT_Blue_Classroom_Incorrect","00:36:21","1"
"VMT_Blue_Classroom_Incorrect","00:36:24","1"
"VMT_Blue_Classroom_Incorrect","00:36:25","1"
"VMT_Blue_Classroom_Incorrect","00:36:27","1"
"VMT_Blue_Classroom_Incorrect","00:36:28","1"
"VMT_Blue_Classroom_Incorrect","00:36:29","1"
"Stroop_With_Teacher_Start","00:41:42","25"
"Stroop_With_Teacher_Incorrect","00:42:06 ","1"
"PST_With_Teacher_Start","00:42:20","15"
"PST_With_Teacher_Incorrect","00:42:28","1"
"VMT_With_Teacher_Start","00:42:43","38"
"VMT_With_Teacher_Incorrect","00:43:05","1"
"VMT_With_Teacher_Incorrect","00:43:06","1"
"Stroop_Two_Windows_Start","00:45:32","25"
"PST_Two_Windows_Start","00:46:09","15"
"VMT_Two_Windows_Start","00:46:31","35"
"VMT_Two_Windows_Incorrect","00:46:43","1"
"Stroop_One_Window_Start","00:47:26","25"
"PST_One_Window_Start","00:48:04","15"
"VMT_One_Window_Start","00:48:27","41"
"VMT_One_Window_Incorrect","00:49:01","1"
"VMT_One_Window_Incorrect","00:49:02","1"
"VMT_One_Window_Incorrect","00:49:05","1"
"VMT_One_Window_Incorrect","00:49:07","1"
"Stroop_Red_Classroom_Start","00:49:26","25"
"PST_Red_Classroom_Start","00:50:02","15"
"VMT_Red_Classroom_Start","00:50:24","40"
"VMT_Red_Classroom_Incorrect","00:50:51","1"
"VMT_Red_Classroom_Incorrect","00:50:53","1"
"VMT_Red_Classroom_Incorrect","00:50:54","1"
"VMT_Red_Classroom_Incorrect","00:50:55","1"
"VMT_Red_Classroom_Incorrect","00:50:59","1"
"VMT_Red_Classroom_Incorrect","00:51:01","1"
"VMT_Red_Classroom_Incorrect","00:51:02","1"
"VMT_Red_Classroom_Incorrect","00:51:03","1"
"DST_Two_Windows_Start","00:9:18","87"
"DST_Two_Windows_Incorrect","00:9:53","1"
"DST_Two_Windows_Incorrect","00:9:56","1"
"Stroop:_One_Window_Incorrect","00:NA","1"
"PST:_One_Window_Incorrect","00:NA","1"
"Stroop:_Two_Windows_Incorrect","00:NA","1"
"PST:_Two_Windows_Incorrect","00:NA","1"
