"tag","timeStamp","duration"
"NA","00:00","0"
"DST_One_Start","00:17:47","103"
"DST_One_Incorrect","00:18:18","1"
"DST_One_Incorrect","00:18:20","1"
"DST_One_Incorrect","00:18:27","1"
"DST_One_Incorrect","00:18:51","1"
"DST_One_Incorrect","00:18:54","1"
"DST_One_Incorrect","00:18:56","1"
"DST_One_Incorrect","00:18:58","1"
"DST_One_Incorrect","00:19:14","1"
"DST_One_Incorrect","00:19:17","1"
"DST_One_Incorrect","00:19:19","1"
"DST_One_Incorrect","00:19:21","1"
"DST_One_Incorrect","00:19:28","1"
"BT_One_Start","00:19:35","27"
"DST_Blue_Start","00:20:35","90"
"DST_Blue_Incorrect","00:21:19","1"
"DST_Blue_Incorrect","00:21:28","1"
"DST_Blue_Incorrect","00:21:38","1"
"DST_Blue_Incorrect","00:21:50","1"
"DST_Blue_Incorrect","00:22:02","1"
"BT_Blue_Start","00:22:22","39"
"DST_Teach_Start","00:23:28","72"
"DST_Teach_Incorrect","00:23:38","1"
"DST_Teach_Incorrect","00:23:46","1"
"DST_Teach_Incorrect","00:24:04","1"
"DST_Teach_Incorrect","00:24:08","1"
"DST_Teach_Incorrect","00:24:11","1"
"DST_Teach_Incorrect","00:24:19","1"
"DST_Teach_Incorrect","00:24:31","1"
"DST_Teach_Incorrect","00:24:35","1"
"DST_Teach_Incorrect","00:24:42","1"
"DST_Teach_Incorrect","00:24:47","1"
"DST_Teach_Incorrect","00:24:48","1"
"DST_Teach_Incorrect","00:24:49","1"
"BT_Teach_Start","00:24:57","37"
"DST_Two_Start","00:28:34","78"
"DST_Two_Incorrect","00:29:16","1"
"DST_Two_Incorrect","00:29:17","1"
"DST_Two_Incorrect","00:29:19","1"
"DST_Two_Incorrect","00:29:31","1"
"DST_Two_Incorrect","00:29:44","1"
"DST_Two_Incorrect","00:29:47","1"
"BT_Two_Start","00:30:00","29"
"DST_Red_Start","00:30:59","68"
"DST_Red_Incorrect","00:31:41","1"
"DST_Red_Incorrect","00:31:53","1"
"DST_Red_Incorrect","00:32:00","1"
"DST_Red_Incorrect","00:32:03","1"
"DST_Red_Incorrect","00:32:04","1"
"DST_Red_Incorrect","00:32:08","1"
"BT_Red_Start","00:32:16","28"
"ST_One_Start","00:38:31","26"
"PST_One_Start","00:39:07 ","16"
"PST_One_Incorrect","00:39:20","1"
"VMT_One_Start","00:39:30","47"
"ST_Blue_Start","00:42:30","26"
"ST_Blue_Incorrect","00:42:44","1"
"ST_Blue_Incorrect","00:42:44 ","1"
"PST_Blue_Start","00:43:08","16"
"VMT_Blue_Start","00:43:30","33"
"ST_Red_Start","00:46:18","26"
"ST_Red_Incorrect","00:46:43","1"
"PST_Red_Start","00:46:54","17"
"VMT_Red_Start","00:47:17","36"
"ST_Two_Start","00:48:14","27"
"ST_Two_Incorrect","00:48:30","1"
"PST_Two_Start","00:48:51","17"
"VMT_Two_Start","00:49:15","32"
"ST_Teach_Start","00:50:02","27"
"PST_Teach_Start","00:50:41","14"
"PST_Teach_Incorrect","00:50:45","1"
"PST_Teach_Incorrect","00:50:48","1"
"PST_Teach_Incorrect","00:50:53","1"
"VMT_Teach_Start","00:51:03","32"
"BT_One_Incorrect","00:NA","1"
"ST_One_Incorrect","00:NA","1"
"VMT_One_Incorrect","00:NA","1"
"BT_Two_Incorrect","00:NA","1"
"PST_Two_Incorrect","00:NA","1"
"VMT_Two_Incorrect","00:NA","1"
"BT_Blue_Incorrect","00:NA","1"
"PST_Blue_Incorrect","00:NA","1"
"VMT_Blue_Incorrect","00:NA","1"
"BT_Red_Incorrect","00:NA","1"
"PST_Red_Incorrect","00:NA","1"
"VMT_Red_Incorrect","00:NA","1"
"BT_Teach_Incorrect","00:NA","1"
"ST_Teach_Incorrect","00:NA","1"
"VMT_Teach_Incorrect","00:NA","1"
