"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Two_Start","00:13:26","94"
"DST_Two_Incorrect","00:13:48","1"
"DST_Two_Incorrect","00:14:26","1"
"DST_Two_Incorrect","00:14:35","1"
"DST_Two_Incorrect","00:14:37","1"
"DST_Two_Incorrect","00:14:39","1"
"DST_Two_Incorrect","00:14:45","1"
"BT_Two_Start","00:14:57","23"
"BT_Two_Incorrect","00:15:19","1"
"DST_Teach_Start","00:15:38","92"
"DST_Teach_Incorrect","00:16:11","1"
"DST_Teach_Incorrect","00:16:13","1"
"DST_Teach_Incorrect","00:16:27","1"
"DST_Teach_Incorrect","00:16:31","1"
"DST_Teach_Incorrect","00:16:34","1"
"DST_Teach_Incorrect","00:16:52","1"
"DST_Teach_Incorrect","00:17:02","1"
"DST_Teach_Incorrect","00:17:03","1"
"DST_Teach_Incorrect","00:17:08","1"
"BT_Teach_Start","00:17:17","43"
"BT_Teach_Incorrect","00:17:50","1"
"DST_One_Start","00:18:20","73"
"DST_One_Incorrect","00:19:02","1"
"DST_One_Incorrect","00:19:04","1"
"DST_One_Incorrect","00:19:20","1"
"DST_One_Incorrect","00:19:23","1"
"DST_One_Incorrect","00:19:25","1"
"DST_One_Incorrect","00:19:27,19:29","1"
"DST_One_Incorrect","00:19:33","1"
"BT_One_Start","00:19:40","25"
"DST_Red_Start","00:20:23","64"
"DST_Red_Incorrect","00:20:45","1"
"DST_Red_Incorrect","00:21:05","1"
"DST_Red_Incorrect","00:21:10","1"
"DST_Red_Incorrect","00:21:12","1"
"DST_Red_Incorrect","00:21:13","1"
"DST_Red_Incorrect","00:21:29","1"
"DST_Red_Incorrect","00:21:31","1"
"DST_Red_Incorrect","00:21:32","1"
"DST_Red_Incorrect","00:21:35","1"
"DST_Red_Incorrect","00:21:37","1"
"BT_Red_Start","00:21:45","28"
"BT_Red_Incorrect","00:22:13","1"
"DST_Blue_Start","00:29:09","80"
"DST_Blue_Incorrect","00:29:19","1"
"DST_Blue_Incorrect","00:29:56","1"
"DST_Blue_Incorrect","00:29:58","1"
"DST_Blue_Incorrect","00:29:59","1"
"DST_Blue_Incorrect","00:30:10","1"
"DST_Blue_Incorrect","00:30:17","1"
"DST_Blue_Incorrect","00:30:18","1"
"DST_Blue_Incorrect","00:30:26","1"
"DST_Blue_Incorrect","00:30:27","1"
"BT_Blue_Start","00:30:36","33"
"BT_Blue_Incorrect","00:30:45","1"
"ST_Two_Start","00:38:09","25"
"ST_Two_Incorrect","00:38:11","1"
"ST_Two_Incorrect","00:38:16","1"
"ST_Two_Incorrect","00:38:19","1"
"ST_Two_Incorrect","00:38:22","1"
"ST_Two_Incorrect","00:38:26","1"
"ST_Two_Incorrect","00:38:28","1"
"ST_Two_Incorrect","00:38:32","1"
"PST_Two_Start","00:38:45","16"
"PST_Two_Incorrect","00:38:54","1"
"VMT_Two_Start","00:39:08","49"
"VMT_Two_Incorrect","00:39:30","1"
"VMT_Two_Incorrect","00:39:34","1"
"VMT_Two_Incorrect","00:39:35","1"
"VMT_Two_Incorrect","00:39:36","1"
"VMT_Two_Incorrect","00:39:37","1"
"VMT_Two_Incorrect","00:39:45","1"
"VMT_Two_Incorrect","00:39:46","1"
"VMT_Two_Incorrect","00:39:48","1"
"VMT_Two_Incorrect","00:39:50","1"
"VMT_Two_Incorrect","00:39:52","1"
"VMT_Two_Incorrect","00:39:54","1"
"ST_Teach_Start","00:40:12","26"
"ST_Teach_Incorrect","00:40:21","1"
"ST_Teach_Incorrect","00:40:26","1"
"ST_Teach_Incorrect","00:40:28","1"
"ST_Teach_Incorrect","00:40:36","1"
"ST_Teach_Incorrect","00:40:38","1"
"PST_Teach_Start","00:40:49","15"
"PST_Teach_Incorrect","00:40:54","1"
"VMT_Teach_Start","00:41:11","36"
"VMT_Teach_Incorrect","00:41:41","1"
"VMT_Teach_Incorrect","00:41:45","1"
"ST_Blue_Start","00:45:28","26"
"ST_Blue_Incorrect","00:45:30","1"
