"tag","timeStamp","duration"
"NA","00:00","0"
"DST_Two_Start","00:12:57","56"
"DST_Two_Incorrect","00:13:29","1"
"DST_Two_Incorrect","00:13:31","1"
"DST_Two_Incorrect","00:13:44","1"
"DST_Two_Incorrect","00:13:45","1"
"DST_Two_Incorrect","00:13:54","1"
"DST_Two_Incorrect","00:14:05","1"
"DST_Two_Incorrect","00:14:21","1"
"DST_Two_Incorrect","00:14:24","1"
"BT_Two_Start","00:14:33","30"
"DST_Red_Start","00:15:25","89"
"DST_Red_Incorrect","00:16:14","1"
"DST_Red_Incorrect","00:16:15","1"
"DST_Red_Incorrect","00:16:19","1"
"DST_Red_Incorrect","00:16:39 16:43","1"
"DST_Red_Incorrect","00:16:44","1"
"DST_Red_Incorrect","00:16:48   ","1"
"BT_Red_Start","00:17:00","24"
"BT_Red_Incorrect","00:17:13","1"
"DST_Teach_Start","00:17:47","84"
"DST_Teach_Incorrect","00:18:15","1"
"DST_Teach_Incorrect","00:18:16","1"
"DST_Teach_Incorrect","00:18:37","1"
"DST_Teach_Incorrect","00:18:45","1"
"DST_Teach_Incorrect","00:18:56","1"
"DST_Teach_Incorrect","00:19:06","1"
"DST_Teach_Incorrect","00:19:11","1"
"BT_Teach_Start","00:19:19","37"
"DST_One_Start","00:22:37","92"
"DST_One_Incorrect","00:23:29","1"
"DST_One_Incorrect","00:23:45","1"
"DST_One_Incorrect","00:23:51","1"
"DST_One_Incorrect","00:23:57","1"
"DST_One_Incorrect","00:24:06","1"
"DST_One_Incorrect","00:24:07","1"
"BT_One_Start","00:24:16","29"
"DST_Blue_Start","00:27:41","82"
"DST_Blue_Incorrect","00:28:04","1"
"DST_Blue_Incorrect","00:28:07","1"
"DST_Blue_Incorrect","00:28:27","1"
"DST_Blue_Incorrect","00:28:28","1"
"DST_Blue_Incorrect","00:28:32","1"
"DST_Blue_Incorrect","00:28:43","1"
"DST_Blue_Incorrect","00:28:54","1"
"DST_Blue_Incorrect","00:28:58","1"
"DST_Blue_Incorrect","00:28:59","1"
"BT_Blue_Start","00:29:10","31"
"BT_Blue_Incorrect","00:29:16","1"
"ST_Red_Start","00:36:32","26 "
"ST_Red_Incorrect","00:36:45","1"
"ST_Red_Incorrect","00:36:51","1"
"PST_Red_Start","00:37:04","21"
"VMT_Red_Start","00:37:31","55"
"VMT_Red_Incorrect","00:38:02","1"
"VMT_Red_Incorrect","00:38:07","1"
"ST_Blue_Incorrect","00:41:23","1"
"ST_Blue_Incorrect","00:41:24","1"
"ST_Blue_Incorrect","00:41:27","1"
"ST_Blue_Incorrect","00:41:27","1"
"PST_Blue_Start","00:41:54","16"
"PST_Blue_Incorrect","00:41:57","1"
"VMT_Blue_Start","00:42:16","44"
"VMT_Blue_Incorrect","00:42:32","1"
"ST_Blue_Start","00:43:16","27"
"ST_One_Start","00:45:18","27"
"PST_One_Start","00:45:56","14"
"PST_One_Incorrect","00:46:10","1"
"VMT_One_Start","00:46:18","51"
"VMT_One_Incorrect","00:46:59","1"
"ST_Two_Start","00:47:26","26"
"PST_Two_Start","00:48:06","15"
"PST_Two_Incorrect","00:48:10","1"
"VMT_Two_Start","00:48:28","75"
"VMT_Two_Incorrect","00:49:18","1"
"VMT_Two_Incorrect","00:49:22","1"
"VMT_Two_Incorrect","00:49:30","1"
"VMT_Two_Incorrect","00:49:33","1"
"VMT_Two_Incorrect","00:49:35","1"
"VMT_Two_Incorrect","00:49:38","1"
"ST_Teach_Start","00:50:04","26"
"PST_Teach_Start","00:50:41","15"
"PST_Teach_Incorrect","00:50:47","1"
"PST_Teach_Incorrect","00:50:48","1"
"PST_Teach_Incorrect","00:50:52","1"
"PST_Teach_Incorrect","00:50:55","1"
"VMT_Teach_Start","00:51:05","74"
"VMT_Teach_Incorrect","00:51:35","1"
"VMT_Teach_Incorrect","00:51:47","1"
"VMT_Teach_Incorrect","00:51:50","1"
"VMT_Teach_Incorrect","00:52:14","1"
"VMT_Teach_Incorrect","00:52:16","1"
"BT_One_Incorrect","00:N/A","1"
"ST_One_Incorrect","00:N/A","1"
"BT_Two_Incorrect","00:N/A","1"
"ST_Two_Incorrect","00:N/A","1"
"PST_Red_Incorrect","00:N/A","1"
"BT_Teach_Incorrect","00:N/A","1"
"ST_Teach_Incorrect","00:N/A","1"
